id_choice,id_user,id_study,font_a,font_b,winning_font,matchup,bracket,dwell_time_a,dwell_time_b,views_a,views_b,width,height,device,study_step,timestamp
45980,3768,4758,poppins,merriweather,merriweather,9,losers,1210.294999999809,2442.270000000368,1,1,1366,625,Chrome|*|Windows|*|undefined,normal,1617111555589
45981,3768,4758,georgia,roboto,roboto,10,losers,1212.6749999998137,2348.465000000084,1,1,1366,625,Chrome|*|Windows|*|undefined,normal,1617111557941
45982,3755,4745,times,open_sans,open_sans,4,winners,2309.0,13069.0,1,1,1366,654,Firefox|*|Windows|*|undefined,normal,1617111663523
45983,3768,4758,open_sans,source_serif_pro,source_serif_pro,11,winners,1316.170000000042,2660.3300000006566,1,1,1366,625,Chrome|*|Windows|*|undefined,normal,1617111560605
45984,3755,4745,poppins,times,poppins,5,losers,10298.0,4909.0,2,1,1366,654,Firefox|*|Windows|*|undefined,normal,1617111669683
45985,3750,4740,open_sans,arial,open_sans,10,losers,49967.62499958277,33119.60999970324,3,2,1366,625,Chrome|*|Windows|*|undefined,normal,1617111667002
45986,3768,4758,merriweather,open_sans,open_sans,12,losers,1506.6649999999208,3354.5949999997392,1,1,1366,625,Chrome|*|Windows|*|undefined,normal,1617111563964
45987,3768,4758,open_sans,roboto,roboto,13,losers,1818.3699999999953,2922.364999999525,1,1,1366,625,Chrome|*|Windows|*|undefined,normal,1617111566892
45988,3768,4758,roboto,source_serif_pro,source_serif_pro,14,final,1244.0350000006147,2291.975000000093,1,1,1366,625,Chrome|*|Windows|*|undefined,normal,1617111569188
45989,3755,4745,source_serif_pro,georgia,georgia,6,losers,8967.0,13015.0,3,3,1366,654,Firefox|*|Windows|*|undefined,normal,1617111676739
45990,3750,4740,poppins,merriweather,poppins,11,winners,10246.065000072122,4803.215000079945,2,1,1366,625,Chrome|*|Windows|*|undefined,normal,1617111673314
45991,3768,4758,source_serif_pro,poppins,poppins,14,validation,1212.1349999997765,2236.2949999996927,1,1,1366,625,Chrome|*|Windows|*|undefined,normal,1617111571428
45992,3755,4745,roboto,open_sans,open_sans,7,winners,1446.0,3054.0,1,1,1366,654,Firefox|*|Windows|*|undefined,normal,1617111679795
45993,3750,4740,merriweather,open_sans,merriweather,12,losers,4609.095000196248,2172.325000166893,2,1,1366,625,Chrome|*|Windows|*|undefined,normal,1617111676570
45994,3755,4745,merriweather,arial,merriweather,8,winners,5058.0,2492.0,2,1,1366,654,Firefox|*|Windows|*|undefined,normal,1617111683635
45995,3768,4758,georgia,arial,arial,14,validation,1268.944999999716,3644.5299999995623,1,1,1366,625,Chrome|*|Windows|*|undefined,normal,1617111575076
45996,3750,4740,georgia,merriweather,georgia,13,losers,10539.800000144169,6768.930000020191,3,2,1366,625,Chrome|*|Windows|*|undefined,normal,1617111682198
45997,3755,4745,roboto,arial,arial,9,losers,4128.0,5919.0,2,2,1366,654,Firefox|*|Windows|*|undefined,normal,1617111687571
45998,3755,4745,poppins,georgia,poppins,10,losers,4287.0,1900.0,2,1,1366,654,Firefox|*|Windows|*|undefined,normal,1617111690716
45999,3755,4745,merriweather,open_sans,merriweather,11,winners,3338.0,1605.0,2,1,1366,654,Firefox|*|Windows|*|undefined,normal,1617111693155
46000,3750,4740,georgia,poppins,poppins,14,final,14438.700000289828,17857.580000301823,3,3,1366,625,Chrome|*|Windows|*|undefined,normal,1617111690384
46001,3755,4745,poppins,open_sans,poppins,12,losers,2938.0,1476.0,2,1,1366,654,Firefox|*|Windows|*|undefined,normal,1617111695355
46002,3768,4758,open_sans,merriweather,merriweather,14,validation,11988.350000000559,16068.100000000442,1,1,1366,625,Chrome|*|Windows|*|undefined,normal,1617111591149
46003,3750,4740,poppins,merriweather,merriweather,14,validation,9320.47999999486,10749.89499989897,2,2,1366,625,Chrome|*|Windows|*|undefined,normal,1617111696381
46004,3780,4771,times,georgia,georgia,2,winners,71565.00000000233,72479.99999999593,1,1,1360,625,Chrome|*|Windows|*|undefined,normal,1617111688347
46005,3755,4745,arial,poppins,poppins,13,losers,827.0,8555.0,1,1,1366,654,Firefox|*|Windows|*|undefined,normal,1617111703915
46006,3780,4771,source_serif_pro,arial,arial,3,winners,1286.999999996624,2110.999999989872,1,1,1360,625,Chrome|*|Windows|*|undefined,normal,1617111690471
46007,3750,4740,merriweather,poppins,poppins,14,validation,8335.070000262931,10029.474999988452,2,2,1366,625,Chrome|*|Windows|*|undefined,normal,1617111702164
46008,3755,4745,poppins,merriweather,poppins,14,final,3755.0,1573.0,2,1,1366,654,Firefox|*|Windows|*|undefined,normal,1617111706691
46009,3780,4771,open_sans,poppins,poppins,4,winners,896.0000000079162,1760.0000000093132,1,1,1360,625,Chrome|*|Windows|*|undefined,normal,1617111692238
46010,3768,4758,poppins,merriweather,poppins,14,validation,19017.27000000025,13516.535000000615,2,1,1366,625,Chrome|*|Windows|*|undefined,normal,1617111606781
46011,3750,4740,poppins,georgia,poppins,14,validation,4703.680000267923,2284.800000023097,2,1,1366,625,Chrome|*|Windows|*|undefined,normal,1617111705431
46012,3780,4771,open_sans,times,times,5,losers,801.9999999960419,1528.9999999949941,1,1,1360,625,Chrome|*|Windows|*|undefined,normal,1617111693777
46013,3755,4745,merriweather,poppins,merriweather,15,final,8590.0,5610.0,3,2,1366,654,Firefox|*|Windows|*|undefined,normal,1617111711619
46014,3750,4740,georgia,merriweather,merriweather,14,validation,2261.7850000970066,3939.705000258982,2,2,1366,625,Chrome|*|Windows|*|undefined,normal,1617111708135
46015,3780,4771,merriweather,source_serif_pro,source_serif_pro,6,losers,728.000000002794,1536.999999996624,1,1,1360,625,Chrome|*|Windows|*|undefined,normal,1617111695319
46016,3755,4745,poppins,georgia,poppins,15,validation,3128.0,1557.0,2,1,1366,654,Firefox|*|Windows|*|undefined,normal,1617111713899
46017,3780,4771,georgia,arial,arial,7,winners,812.0000000053551,1604.0000000066357,1,1,1360,625,Chrome|*|Windows|*|undefined,normal,1617111696935
46018,3755,4745,arial,roboto,arial,15,validation,3438.0,1455.0,2,1,1366,654,Firefox|*|Windows|*|undefined,normal,1617111716491
46019,3780,4771,poppins,roboto,roboto,8,winners,712.9999999888241,1511.9999999878928,1,1,1360,625,Chrome|*|Windows|*|undefined,normal,1617111698455
46020,3780,4771,georgia,source_serif_pro,source_serif_pro,9,losers,760.0000000093132,1529.9999999988358,1,1,1360,625,Chrome|*|Windows|*|undefined,normal,1617111699993
46021,3755,4745,arial,georgia,arial,15,validation,10542.0,5135.0,2,1,1366,654,Firefox|*|Windows|*|undefined,normal,1617111722675
46022,3780,4771,poppins,times,times,10,losers,743.0000000022119,1526.0000000125729,1,1,1360,625,Chrome|*|Windows|*|undefined,normal,1617111701526
46023,3780,4771,arial,roboto,roboto,11,winners,747.0000000030268,1506.999999997788,1,1,1360,625,Chrome|*|Windows|*|undefined,normal,1617111703039
46024,3780,4771,times,arial,arial,12,losers,758.9999999909196,1614.9999999906868,1,1,1360,625,Chrome|*|Windows|*|undefined,normal,1617111704671
46025,3755,4745,poppins,times,poppins,15,validation,9451.0,4317.0,2,1,1366,654,Firefox|*|Windows|*|undefined,normal,1617111728469
46026,3780,4771,arial,source_serif_pro,source_serif_pro,13,losers,779.9999999988358,1627.0000000076834,1,1,1360,625,Chrome|*|Windows|*|undefined,normal,1617111706310
46027,3780,4771,source_serif_pro,roboto,roboto,14,final,774.9999999941792,1442.9999999993015,1,1,1360,625,Chrome|*|Windows|*|undefined,normal,1617111707759
46028,3780,4771,roboto,merriweather,merriweather,14,validation,703.9999999979045,1392.9999999963911,1,1,1360,625,Chrome|*|Windows|*|undefined,normal,1617111709160
46029,3780,4771,georgia,times,times,14,validation,719.0000000118744,1423.000000009779,1,1,1360,625,Chrome|*|Windows|*|undefined,normal,1617111710590
46030,3780,4771,source_serif_pro,georgia,georgia,14,validation,703.9999999979045,1230.9999999997672,1,1,1360,625,Chrome|*|Windows|*|undefined,normal,1617111711830
46031,3780,4771,times,poppins,poppins,14,validation,884.0000000054715,1733.0000000074506,1,1,1360,625,Chrome|*|Windows|*|undefined,normal,1617111713567
46037,3741,4731,open_sans,arial,open_sans,1,winners,9588.999999919906,5907.999999821186,3,2,1280,881,Chrome|*|Windows|*|undefined,normal,1617111806503
46038,3741,4731,roboto,merriweather,roboto,2,winners,4977.999999653548,2312.9999998491257,2,1,1280,881,Chrome|*|Windows|*|undefined,normal,1617111809843
46040,3741,4731,times,poppins,poppins,3,winners,18473.99999969639,21408.999999519438,4,4,1280,881,Chrome|*|Windows|*|undefined,normal,1617111817244
46041,3741,4731,source_serif_pro,georgia,source_serif_pro,4,winners,4100.000000093132,1843.000000109896,2,1,1280,881,Chrome|*|Windows|*|undefined,normal,1617111820155
46042,3741,4731,georgia,arial,arial,5,losers,3183.9999998919666,4896.999999880791,2,2,1280,881,Chrome|*|Windows|*|undefined,normal,1617111823228
46043,3741,4731,merriweather,times,merriweather,6,losers,4188.000000081956,1786.0000000800937,2,1,1280,881,Chrome|*|Windows|*|undefined,normal,1617111826155
46044,3741,4731,roboto,poppins,poppins,7,winners,2172.999999951571,3466.9999999459833,1,1,1280,881,Chrome|*|Windows|*|undefined,normal,1617111829627
46045,3741,4731,source_serif_pro,open_sans,open_sans,8,winners,3047.9999997187406,5000.0,2,2,1280,881,Chrome|*|Windows|*|undefined,normal,1617111832803
46046,3741,4731,roboto,merriweather,roboto,9,losers,4183.999999891967,2175.9999999776483,2,1,1280,881,Chrome|*|Windows|*|undefined,normal,1617111836051
46047,3741,4731,source_serif_pro,arial,arial,10,losers,858.0000000074506,1858.9999999385327,1,1,1280,881,Chrome|*|Windows|*|undefined,normal,1617111837916
46048,3741,4731,open_sans,poppins,open_sans,11,winners,4021.99999964796,2009.9999997764826,2,1,1280,881,Chrome|*|Windows|*|undefined,normal,1617111840701
46049,3741,4731,poppins,roboto,roboto,12,losers,4371.000000042841,6489.999999990687,2,2,1280,881,Chrome|*|Windows|*|undefined,normal,1617111845027
46050,3741,4731,arial,roboto,arial,13,losers,7060.000000055879,2842.9999998770654,2,1,1280,881,Chrome|*|Windows|*|undefined,normal,1617111849955
46051,3741,4731,open_sans,arial,open_sans,14,final,9604.999999748543,5879.999999888241,3,2,1280,881,Chrome|*|Windows|*|undefined,normal,1617111854980
46052,3741,4731,roboto,merriweather,roboto,14,validation,3765.000000130385,1754.0000001899898,2,1,1280,881,Chrome|*|Windows|*|undefined,normal,1617111857572
46053,3741,4731,roboto,merriweather,roboto,14,validation,6321.999999927357,2955.000000074506,2,1,1280,881,Chrome|*|Windows|*|undefined,normal,1617111861515
46055,3741,4731,source_serif_pro,georgia,source_serif_pro,14,validation,5378.000000258908,2485.0000001024455,2,1,1280,881,Chrome|*|Windows|*|undefined,normal,1617111865043
46056,3741,4731,arial,source_serif_pro,arial,14,validation,3695.9999999962747,1643.9999998547137,2,1,1280,881,Chrome|*|Windows|*|undefined,normal,1617111867715
46063,3795,4788,roboto,merriweather,roboto,1,winners,5481.500000110827,2580.004999996163,2,1,1076,1105,Chrome|*|Windows|*|undefined,normal,1617111912555
46066,3795,4788,source_serif_pro,times,source_serif_pro,2,winners,4865.87500013411,2309.015000006184,2,1,1076,1105,Chrome|*|Windows|*|undefined,normal,1617111916049
46068,3795,4788,georgia,open_sans,georgia,3,winners,6166.500000166707,2534.5850000157952,2,1,1076,1105,Chrome|*|Windows|*|undefined,normal,1617111920642
46070,3795,4788,arial,poppins,arial,4,winners,7666.81500012055,3285.3650000179186,2,1,1076,1105,Chrome|*|Windows|*|undefined,normal,1617111926506
46072,3795,4788,times,open_sans,open_sans,5,losers,2574.1200000047684,4172.474999912083,1,1,1076,1105,Chrome|*|Windows|*|undefined,normal,1617111930682
46073,3795,4788,merriweather,poppins,poppins,6,losers,5667.46000002604,8204.18499992229,2,2,1076,1105,Chrome|*|Windows|*|undefined,normal,1617111936203
46074,3795,4788,roboto,arial,roboto,7,winners,4921.310000005178,2244.870000053197,2,1,1076,1105,Chrome|*|Windows|*|undefined,normal,1617111939706
46076,3795,4788,source_serif_pro,georgia,georgia,8,winners,1805.2599999355152,3149.139999994077,1,1,1076,1105,Chrome|*|Windows|*|undefined,normal,1617111942857
46078,3795,4788,source_serif_pro,open_sans,source_serif_pro,9,losers,4091.1299999570474,2021.669999929145,2,1,1076,1105,Chrome|*|Windows|*|undefined,normal,1617111945785
46080,3795,4788,arial,poppins,poppins,10,losers,1502.3550000041723,3054.6050000702962,1,1,1076,1105,Chrome|*|Windows|*|undefined,normal,1617111948842
46083,3795,4788,georgia,roboto,georgia,11,winners,5593.890000018291,2238.2699999725446,2,1,1076,1105,Chrome|*|Windows|*|undefined,normal,1617111953194
46085,3795,4788,poppins,source_serif_pro,poppins,12,losers,4674.099999945611,1876.8900000723079,2,1,1076,1105,Chrome|*|Windows|*|undefined,normal,1617111956730
46088,3795,4788,roboto,poppins,poppins,13,losers,1933.6800000164658,3205.515000037849,1,1,1076,1105,Chrome|*|Windows|*|undefined,normal,1617111959938
46089,3795,4788,georgia,poppins,poppins,14,final,1093.9750000834465,2310.0750000448897,1,1,1076,1105,Chrome|*|Windows|*|undefined,normal,1617111962250
46091,3795,4788,georgia,poppins,poppins,15,final,1222.025000024587,2437.9200000548735,1,1,1076,1105,Chrome|*|Windows|*|undefined,normal,1617111964690
46092,3795,4788,roboto,merriweather,merriweather,15,validation,942.2349999658763,2118.3449999662116,1,1,1076,1105,Chrome|*|Windows|*|undefined,normal,1617111966810
46093,3795,4788,arial,poppins,poppins,15,validation,2102.5900000240654,3366.8900000629947,1,1,1076,1105,Chrome|*|Windows|*|undefined,normal,1617111970178
46095,3795,4788,poppins,roboto,poppins,15,validation,3979.924999992363,1909.8699999740347,2,1,1076,1105,Chrome|*|Windows|*|undefined,normal,1617111972986
46097,3795,4788,georgia,roboto,roboto,15,validation,3553.760000038892,5147.930000093766,2,2,1076,1105,Chrome|*|Windows|*|undefined,normal,1617111976162
46099,3799,4794,times,poppins,times,1,winners,5936.485000071116,2936.3850000081584,2,1,1920,937,Chrome|*|Windows|*|undefined,normal,1617112010643
46100,3799,4794,open_sans,georgia,georgia,2,winners,1133.5149999940768,2519.5049999747425,1,1,1920,937,Chrome|*|Windows|*|undefined,normal,1617112013167
46101,3799,4794,roboto,merriweather,merriweather,3,winners,8488.52499993518,11558.490000083111,3,3,1920,937,Chrome|*|Windows|*|undefined,normal,1617112018872
46102,3799,4794,source_serif_pro,arial,arial,4,winners,9179.024999961257,12232.094999984838,3,3,1920,937,Chrome|*|Windows|*|undefined,normal,1617112024946
46103,3799,4794,source_serif_pro,roboto,source_serif_pro,5,losers,10883.52000003215,6910.329999984242,3,2,1920,937,Chrome|*|Windows|*|undefined,normal,1617112030393
46104,3799,4794,open_sans,poppins,open_sans,6,losers,9920.865000109188,6281.750000081956,3,2,1920,937,Chrome|*|Windows|*|undefined,normal,1617112036074
46105,3799,4794,georgia,times,georgia,7,winners,3999.509999877773,1847.6049999007955,2,1,1920,937,Chrome|*|Windows|*|undefined,normal,1617112039256
46106,3799,4794,merriweather,arial,arial,8,winners,779.0599999716505,1908.735000062734,1,1,1920,937,Chrome|*|Windows|*|undefined,normal,1617112041169
46107,3799,4794,source_serif_pro,times,times,9,losers,779.1100000031292,2567.009999998845,1,1,1920,937,Chrome|*|Windows|*|undefined,normal,1617112043743
46108,3799,4794,merriweather,open_sans,merriweather,10,losers,3158.0449999310076,1494.9849999975413,2,1,1920,937,Chrome|*|Windows|*|undefined,normal,1617112046301
46109,3799,4794,arial,georgia,georgia,11,winners,937.0600000256673,2372.8750000009313,1,1,1920,937,Chrome|*|Windows|*|undefined,normal,1617112048679
46110,3799,4794,arial,times,times,12,losers,5019.604999921285,6316.209999844432,2,2,1920,937,Chrome|*|Windows|*|undefined,normal,1617112052443
46111,3799,4794,merriweather,times,times,13,losers,3509.159999899566,5000.860000029206,2,2,1920,937,Chrome|*|Windows|*|undefined,normal,1617112055680
46112,3799,4794,georgia,times,georgia,14,final,3394.7399999015033,2008.7449999991804,2,1,1920,937,Chrome|*|Windows|*|undefined,normal,1617112058364
46113,3799,4794,source_serif_pro,roboto,source_serif_pro,14,validation,3727.025000145659,1872.2550000529736,2,1,1920,937,Chrome|*|Windows|*|undefined,normal,1617112061232
46114,3799,4794,times,merriweather,times,14,validation,2934.1300000669435,1493.845000048168,2,1,1920,937,Chrome|*|Windows|*|undefined,normal,1617112063403
46115,3799,4794,arial,source_serif_pro,arial,14,validation,3485.1449999259785,1607.6099999481812,2,1,1920,937,Chrome|*|Windows|*|undefined,normal,1617112066063
46116,3791,4782,source_serif_pro,poppins,source_serif_pro,1,winners,57887.0,38734.0,3,2,1278,665,Firefox|*|Windows|*|undefined,normal,1617112067231
46117,3791,4782,georgia,times,georgia,2,winners,10108.0,6984.0,3,2,1278,665,Firefox|*|Windows|*|undefined,normal,1617112072540
46118,3791,4782,arial,open_sans,open_sans,3,winners,7809.0,10618.0,3,3,1278,665,Firefox|*|Windows|*|undefined,normal,1617112078240
46119,3791,4782,roboto,merriweather,roboto,4,winners,14324.0,9011.0,3,2,1278,665,Firefox|*|Windows|*|undefined,normal,1617112086196
46120,3791,4782,times,arial,arial,5,losers,5935.0,8523.0,2,2,1278,665,Firefox|*|Windows|*|undefined,normal,1617112092100
46121,3791,4782,merriweather,poppins,merriweather,6,losers,16570.0,11533.0,4,3,1278,665,Firefox|*|Windows|*|undefined,normal,1617112099366
46122,3791,4782,open_sans,source_serif_pro,source_serif_pro,7,winners,3946.0,5432.0,2,2,1278,665,Firefox|*|Windows|*|undefined,normal,1617112102921
46123,3791,4782,georgia,roboto,roboto,8,winners,10903.0,15026.0,3,3,1278,665,Firefox|*|Windows|*|undefined,normal,1617112110135
46124,3791,4782,arial,open_sans,arial,9,losers,11619.0,7539.0,3,2,1278,665,Firefox|*|Windows|*|undefined,normal,1617112116416
46125,3791,4782,merriweather,georgia,georgia,10,losers,6464.0,9438.0,2,2,1278,665,Firefox|*|Windows|*|undefined,normal,1617112122746
46126,3791,4782,roboto,source_serif_pro,roboto,11,winners,5776.0,2756.0,2,1,1278,665,Firefox|*|Windows|*|undefined,normal,1617112127215
46127,3791,4782,source_serif_pro,arial,arial,12,losers,12560.0,16691.0,3,3,1278,665,Firefox|*|Windows|*|undefined,normal,1617112136582
46128,3791,4782,arial,georgia,arial,13,losers,27451.0,22469.0,4,3,1278,665,Firefox|*|Windows|*|undefined,normal,1617112148153
46129,3791,4782,roboto,arial,roboto,14,final,14004.0,9975.0,4,3,1278,665,Firefox|*|Windows|*|undefined,normal,1617112154594
46130,3791,4782,source_serif_pro,poppins,poppins,14,validation,63504.0,73498.0,5,5,1278,665,Firefox|*|Windows|*|undefined,normal,1617112174920
46131,3791,4782,source_serif_pro,open_sans,open_sans,14,validation,4228.0,6766.0,2,2,1278,665,Firefox|*|Windows|*|undefined,normal,1617112179325
46132,3791,4782,merriweather,poppins,merriweather,14,validation,7792.0,4422.0,3,2,1278,665,Firefox|*|Windows|*|undefined,normal,1617112184054
46133,3791,4782,open_sans,source_serif_pro,open_sans,14,validation,9327.0,4157.0,3,2,1278,665,Firefox|*|Windows|*|undefined,normal,1617112190664
46134,3799,4794,arial,merriweather,merriweather,14,validation,349362.41999990307,351648.73999974225,3,3,1920,937,Chrome|*|Windows|*|undefined,normal,1617112240893
46140,3727,4717,roboto,merriweather,roboto,1,winners,5217.0,2563.0,2,1,1205,705,Firefox|*|Windows|*|undefined,normal,1617112344477
46141,3727,4717,source_serif_pro,georgia,georgia,2,winners,1122.0,2406.0,1,1,1205,705,Firefox|*|Windows|*|undefined,normal,1617112346886
46142,3727,4717,arial,poppins,poppins,3,winners,989.0,2350.0,1,1,1205,705,Firefox|*|Windows|*|undefined,normal,1617112349236
46144,3727,4717,times,open_sans,open_sans,4,winners,4238.0,6499.0,2,2,1205,705,Firefox|*|Windows|*|undefined,normal,1617112353342
46145,3727,4717,merriweather,times,merriweather,5,losers,3281.0,1561.0,2,1,1205,705,Firefox|*|Windows|*|undefined,normal,1617112355648
46146,3727,4717,arial,source_serif_pro,arial,6,losers,3460.0,1685.0,2,1,1205,705,Firefox|*|Windows|*|undefined,normal,1617112358135
46147,3727,4717,poppins,georgia,poppins,7,winners,3797.0,1898.0,2,1,1205,705,Firefox|*|Windows|*|undefined,normal,1617112360948
46148,3727,4717,roboto,open_sans,roboto,8,winners,3774.0,1708.0,2,1,1205,705,Firefox|*|Windows|*|undefined,normal,1617112363738
46149,3727,4717,georgia,merriweather,merriweather,9,losers,953.0,2111.0,1,1,1205,705,Firefox|*|Windows|*|undefined,normal,1617112365852
46150,3727,4717,arial,open_sans,arial,10,losers,3945.0,1741.0,2,1,1205,705,Firefox|*|Windows|*|undefined,normal,1617112368766
46151,3727,4717,roboto,poppins,poppins,11,winners,1000.0,2070.0,1,1,1205,705,Firefox|*|Windows|*|undefined,normal,1617112370837
46152,3727,4717,roboto,arial,roboto,12,losers,3949.0,1851.0,2,1,1205,705,Firefox|*|Windows|*|undefined,normal,1617112373727
46154,3727,4717,roboto,merriweather,merriweather,13,losers,3267.0,4943.0,2,2,1205,705,Firefox|*|Windows|*|undefined,normal,1617112376922
46155,3727,4717,merriweather,poppins,merriweather,14,final,3934.0,1933.0,2,1,1205,705,Firefox|*|Windows|*|undefined,normal,1617112379905
46156,3727,4717,poppins,merriweather,merriweather,15,final,1010.0,2427.0,1,1,1205,705,Firefox|*|Windows|*|undefined,normal,1617112382333
46158,3727,4717,roboto,arial,roboto,15,validation,3899.0,1989.0,2,1,1205,705,Firefox|*|Windows|*|undefined,normal,1617112385101
46159,3727,4717,roboto,arial,roboto,15,validation,4495.0,2204.0,2,1,1205,705,Firefox|*|Windows|*|undefined,normal,1617112388240
46161,3727,4717,poppins,arial,poppins,15,validation,4427.0,2079.0,2,1,1205,705,Firefox|*|Windows|*|undefined,normal,1617112391244
46162,3727,4717,poppins,roboto,poppins,15,validation,6544.0,2957.0,2,1,1205,705,Firefox|*|Windows|*|undefined,normal,1617112395406
46163,3735,4725,arial,open_sans,arial,1,winners,222787.50999999838,200395.95499999914,11,10,1344,918,Opera|*|Windows|*|undefined,normal,1617112439003
46164,3735,4725,times,source_serif_pro,source_serif_pro,2,winners,283294.7650000043,308901.0500000017,14,14,1344,918,Opera|*|Windows|*|undefined,normal,1617112478824
46165,3735,4725,merriweather,poppins,poppins,3,winners,19182.510000001173,25285.610000000335,3,3,1344,918,Opera|*|Windows|*|undefined,normal,1617112491856
46166,3735,4725,roboto,georgia,georgia,4,winners,103817.46500000171,115495.5850000009,9,9,1344,918,Opera|*|Windows|*|undefined,normal,1617112514416
46167,3735,4725,roboto,merriweather,roboto,5,losers,21568.269999999087,13457.944999999367,3,2,1344,918,Opera|*|Windows|*|undefined,normal,1617112525296
46168,3735,4725,open_sans,times,open_sans,6,losers,57108.18500000099,45654.92500000121,6,5,1344,918,Opera|*|Windows|*|undefined,normal,1617112540200
46169,3735,4725,georgia,source_serif_pro,georgia,7,winners,21692.27499999944,15483.569999999367,4,3,1344,918,Opera|*|Windows|*|undefined,normal,1617112548673
46170,3735,4725,poppins,arial,arial,8,winners,7418.340000000317,13019.585000000428,2,2,1344,918,Opera|*|Windows|*|undefined,normal,1617112557753
46174,3735,4725,open_sans,source_serif_pro,open_sans,9,losers,74242.93500000099,61850.29000000004,7,6,1344,918,Opera|*|Windows|*|undefined,normal,1617112578320
46175,3735,4725,roboto,poppins,roboto,10,losers,19478.61500000069,11763.340000000782,3,2,1344,918,Opera|*|Windows|*|undefined,normal,1617112588082
46176,3735,4725,arial,georgia,arial,11,winners,27301.145000001416,20677.000000001397,4,3,1344,918,Opera|*|Windows|*|undefined,normal,1617112600505
46177,3735,4725,georgia,open_sans,georgia,12,losers,6311.170000000391,2643.424999999348,2,1,1344,918,Opera|*|Windows|*|undefined,normal,1617112604952
46178,3735,4725,georgia,roboto,roboto,13,losers,25426.49500000151,31880.845000002533,4,4,1344,918,Opera|*|Windows|*|undefined,normal,1617112618328
46182,3735,4725,arial,roboto,arial,14,final,13378.669999999925,4873.9900000002235,2,1,1344,918,Opera|*|Windows|*|undefined,normal,1617112627744
46184,3735,4725,georgia,source_serif_pro,georgia,14,validation,31140.099999997765,24062.56499999808,5,4,1344,918,Opera|*|Windows|*|undefined,normal,1617112638056
46191,3735,4725,arial,open_sans,arial,14,validation,119303.36999999406,106884.13499999512,9,8,1344,918,Opera|*|Windows|*|undefined,normal,1617112662856
46193,3735,4725,georgia,roboto,roboto,14,validation,37213.710000000894,42429.385000002105,5,5,1344,918,Opera|*|Windows|*|undefined,normal,1617112677248
46195,3735,4725,georgia,open_sans,open_sans,14,validation,12617.239999999292,15369.25500000082,3,3,1344,918,Opera|*|Windows|*|undefined,normal,1617112683896
46197,3806,4803,merriweather,roboto,roboto,1,winners,6900.910000083968,8339.245000039227,2,2,1881,888,Edge|*|Windows|*|undefined,normal,1617112692539
46199,3806,4803,source_serif_pro,poppins,poppins,2,winners,591.3949999958277,1687.8100000321865,1,1,1881,888,Edge|*|Windows|*|undefined,normal,1617112694275
46200,3806,4803,georgia,times,georgia,3,winners,2027.0699999528006,1113.039999967441,2,1,1881,888,Edge|*|Windows|*|undefined,normal,1617112695892
46201,3806,4803,open_sans,arial,open_sans,4,winners,6295.8599999547005,4214.479999849573,3,2,1881,888,Edge|*|Windows|*|undefined,normal,1617112699331
46204,3806,4803,source_serif_pro,merriweather,merriweather,5,losers,782.5300000840798,2713.355000014417,1,1,1881,888,Edge|*|Windows|*|undefined,normal,1617112702106
46205,3806,4803,times,arial,arial,6,losers,2864.53000002075,4104.234999977052,2,2,1881,888,Edge|*|Windows|*|undefined,normal,1617112704931
46207,3806,4803,georgia,poppins,poppins,7,winners,690.6500000040978,1718.280000030063,1,1,1881,888,Edge|*|Windows|*|undefined,normal,1617112706688
46208,3806,4803,open_sans,roboto,open_sans,8,winners,2246.7550000874326,1056.620000046678,2,1,1881,888,Edge|*|Windows|*|undefined,normal,1617112708391
46209,3806,4803,roboto,arial,roboto,9,losers,3084.305000025779,1552.6199999731034,2,1,1881,888,Edge|*|Windows|*|undefined,normal,1617112710810
46211,3806,4803,merriweather,georgia,merriweather,10,losers,2771.0500000976026,1301.3450000435114,2,1,1881,888,Edge|*|Windows|*|undefined,normal,1617112712886
46212,3806,4803,poppins,open_sans,poppins,11,winners,2462.635000003502,1250.7449999684468,2,1,1881,888,Edge|*|Windows|*|undefined,normal,1617112714690
46213,3803,4799,merriweather,arial,arial,1,winners,4164.474999999977,5363.574999999837,1,1,1366,632,Chrome|*|Linux|*|undefined,normal,1617112714647
46214,3806,4803,roboto,open_sans,roboto,12,losers,2249.2300000740215,1028.0250000068918,2,1,1881,888,Edge|*|Windows|*|undefined,normal,1617112716488
46215,3806,4803,merriweather,roboto,merriweather,13,losers,2019.2800000077114,1010.1250000298023,2,1,1881,888,Edge|*|Windows|*|undefined,normal,1617112718050
46216,3806,4803,merriweather,poppins,poppins,14,final,500.3499999875203,1790.0799999479204,1,1,1881,888,Edge|*|Windows|*|undefined,normal,1617112719871
46217,3803,4799,georgia,times,times,2,winners,3188.0700000001816,6644.8150000000605,1,1,1366,632,Chrome|*|Linux|*|undefined,normal,1617112721295
46218,3806,4803,open_sans,roboto,open_sans,14,validation,2787.2000000206754,1382.2500000242144,2,1,1881,888,Edge|*|Windows|*|undefined,normal,1617112721902
46220,3806,4803,poppins,merriweather,merriweather,14,validation,469.13999994285405,1449.6199999703094,1,1,1881,888,Edge|*|Windows|*|undefined,normal,1617112723378
46221,3806,4803,poppins,open_sans,poppins,14,validation,2153.6950001027435,1246.0600000340492,2,1,1881,888,Edge|*|Windows|*|undefined,normal,1617112725045
