post_toggle_physical_exertion,post_toggle_rushed,post_toggle_rec_familiarity,comp_pass_fam,pre_language_native,pre_vision_correction,pre_usual_reading_device,pre_read_to_children,pre_language_other,pre_education_level,pre_reading4leisure_frequency,pre_medical_condition,pre_current_device,comp_font,pre_reading4work_frequency,pre_gender,post_toggle_follow_rec,pre_normal_vision,wpm_font,pre_reading_comfort,pre_under_influence,pre_usual_working_device,wpm_wpm
1,3,5.0,1.0,english,contact,"paper, desktop",no,none,high school/ged,2-3 times a week,none,desktop,garamond,2-3 times a week,male,yes,yes,garamond,very comfortable,none,desktop,248
1,3,5.0,3.0,english,contact,"paper, desktop",no,none,high school/ged,2-3 times a week,none,desktop,noto_sans,2-3 times a week,male,yes,yes,noto_sans,very comfortable,none,desktop,252
1,3,5.0,3.0,english,contact,"paper, desktop",no,none,high school/ged,2-3 times a week,none,desktop,noto_sans,2-3 times a week,male,yes,yes,noto_sans,very comfortable,none,desktop,365
1,3,5.0,1.0,english,contact,"paper, desktop",no,none,high school/ged,2-3 times a week,none,desktop,noto_sans,2-3 times a week,male,yes,yes,noto_sans,very comfortable,none,desktop,174
1,3,5.0,1.0,english,contact,"paper, desktop",no,none,high school/ged,2-3 times a week,none,desktop,noto_sans,2-3 times a week,male,yes,yes,noto_sans,very comfortable,none,desktop,214
1,3,5.0,1.0,english,contact,"paper, desktop",no,none,high school/ged,2-3 times a week,none,desktop,times,2-3 times a week,male,yes,yes,times,very comfortable,none,desktop,254
1,3,5.0,1.0,english,contact,"paper, desktop",no,none,high school/ged,2-3 times a week,none,desktop,times,2-3 times a week,male,yes,yes,times,very comfortable,none,desktop,252
1,3,5.0,1.0,english,contact,"paper, desktop",no,none,high school/ged,2-3 times a week,none,desktop,times,2-3 times a week,male,yes,yes,times,very comfortable,none,desktop,155
1,3,5.0,1.0,english,contact,"paper, desktop",no,none,high school/ged,2-3 times a week,none,desktop,times,2-3 times a week,male,yes,yes,times,very comfortable,none,desktop,228
2,2,4.0,3.0,english,none,"paper, desktop, tablet",no,none,bachelor's degree (4-years of college),everyday,none,desktop,arial,2-3 times a week,male,yes,yes,arial,very comfortable,caffeine,"paper, laptop, desktop",124
2,2,4.0,3.0,english,none,"paper, desktop, tablet",no,none,bachelor's degree (4-years of college),everyday,none,desktop,arial,2-3 times a week,male,yes,yes,arial,very comfortable,caffeine,"paper, laptop, desktop",315
2,2,4.0,1.0,english,none,"paper, desktop, tablet",no,none,bachelor's degree (4-years of college),everyday,none,desktop,arial,2-3 times a week,male,yes,yes,arial,very comfortable,caffeine,"paper, laptop, desktop",164
2,2,4.0,1.0,english,none,"paper, desktop, tablet",no,none,bachelor's degree (4-years of college),everyday,none,desktop,arial,2-3 times a week,male,yes,yes,arial,very comfortable,caffeine,"paper, laptop, desktop",283
2,2,4.0,2.0,english,none,"paper, desktop, tablet",no,none,bachelor's degree (4-years of college),everyday,none,desktop,avenir_next,2-3 times a week,male,yes,yes,avenir_next,very comfortable,caffeine,"paper, laptop, desktop",175
2,2,4.0,2.0,english,none,"paper, desktop, tablet",no,none,bachelor's degree (4-years of college),everyday,none,desktop,avenir_next,2-3 times a week,male,yes,yes,avenir_next,very comfortable,caffeine,"paper, laptop, desktop",294
2,2,4.0,1.0,english,none,"paper, desktop, tablet",no,none,bachelor's degree (4-years of college),everyday,none,desktop,avenir_next,2-3 times a week,male,yes,yes,avenir_next,very comfortable,caffeine,"paper, laptop, desktop",165
2,2,4.0,1.0,english,none,"paper, desktop, tablet",no,none,bachelor's degree (4-years of college),everyday,none,desktop,avenir_next,2-3 times a week,male,yes,yes,avenir_next,very comfortable,caffeine,"paper, laptop, desktop",309
2,2,4.0,1.0,english,none,"paper, desktop, tablet",no,none,bachelor's degree (4-years of college),everyday,none,desktop,calibri,2-3 times a week,male,yes,yes,calibri,very comfortable,caffeine,"paper, laptop, desktop",281
2,2,4.0,1.0,english,none,"paper, desktop, tablet",no,none,bachelor's degree (4-years of college),everyday,none,desktop,calibri,2-3 times a week,male,yes,yes,calibri,very comfortable,caffeine,"paper, laptop, desktop",206
2,2,4.0,1.0,english,none,"paper, desktop, tablet",no,none,bachelor's degree (4-years of college),everyday,none,desktop,calibri,2-3 times a week,male,yes,yes,calibri,very comfortable,caffeine,"paper, laptop, desktop",212
2,2,4.0,1.0,english,none,"paper, desktop, tablet",no,none,bachelor's degree (4-years of college),everyday,none,desktop,calibri,2-3 times a week,male,yes,yes,calibri,very comfortable,caffeine,"paper, laptop, desktop",334
2,2,4.0,1.0,english,none,"paper, desktop, tablet",no,none,bachelor's degree (4-years of college),everyday,none,desktop,noto_sans,2-3 times a week,male,yes,yes,noto_sans,very comfortable,caffeine,"paper, laptop, desktop",213
2,2,4.0,1.0,english,none,"paper, desktop, tablet",no,none,bachelor's degree (4-years of college),everyday,none,desktop,noto_sans,2-3 times a week,male,yes,yes,noto_sans,very comfortable,caffeine,"paper, laptop, desktop",271
2,2,4.0,1.0,english,none,"paper, desktop, tablet",no,none,bachelor's degree (4-years of college),everyday,none,desktop,noto_sans,2-3 times a week,male,yes,yes,noto_sans,very comfortable,caffeine,"paper, laptop, desktop",204
2,2,4.0,1.0,english,none,"paper, desktop, tablet",no,none,bachelor's degree (4-years of college),everyday,none,desktop,noto_sans,2-3 times a week,male,yes,yes,noto_sans,very comfortable,caffeine,"paper, laptop, desktop",208
2,2,4.0,2.0,english,none,"paper, desktop, tablet",no,none,bachelor's degree (4-years of college),everyday,none,desktop,times,2-3 times a week,male,yes,yes,times,very comfortable,caffeine,"paper, laptop, desktop",250
2,2,4.0,2.0,english,none,"paper, desktop, tablet",no,none,bachelor's degree (4-years of college),everyday,none,desktop,times,2-3 times a week,male,yes,yes,times,very comfortable,caffeine,"paper, laptop, desktop",303
2,2,4.0,1.0,english,none,"paper, desktop, tablet",no,none,bachelor's degree (4-years of college),everyday,none,desktop,times,2-3 times a week,male,yes,yes,times,very comfortable,caffeine,"paper, laptop, desktop",198
2,2,4.0,1.0,english,none,"paper, desktop, tablet",no,none,bachelor's degree (4-years of college),everyday,none,desktop,times,2-3 times a week,male,yes,yes,times,very comfortable,caffeine,"paper, laptop, desktop",256
2,4,5.0,3.0,korean,glasses,"laptop, phone",yes,none,associate's degree (2-years of college),once a month,none,laptop,arial,once a week,female,yes,yes,arial,very comfortable,none,laptop,433
2,4,5.0,3.0,korean,glasses,"laptop, phone",yes,none,associate's degree (2-years of college),once a month,none,laptop,arial,once a week,female,yes,yes,arial,very comfortable,none,laptop,721
2,4,5.0,2.0,korean,glasses,"laptop, phone",yes,none,associate's degree (2-years of college),once a month,none,laptop,arial,once a week,female,yes,yes,arial,very comfortable,none,laptop,473
2,4,5.0,2.0,korean,glasses,"laptop, phone",yes,none,associate's degree (2-years of college),once a month,none,laptop,arial,once a week,female,yes,yes,arial,very comfortable,none,laptop,471
2,4,5.0,1.0,korean,glasses,"laptop, phone",yes,none,associate's degree (2-years of college),once a month,none,laptop,calibri,once a week,female,yes,yes,calibri,very comfortable,none,laptop,332
2,4,5.0,1.0,korean,glasses,"laptop, phone",yes,none,associate's degree (2-years of college),once a month,none,laptop,calibri,once a week,female,yes,yes,calibri,very comfortable,none,laptop,532
2,4,5.0,1.0,korean,glasses,"laptop, phone",yes,none,associate's degree (2-years of college),once a month,none,laptop,calibri,once a week,female,yes,yes,calibri,very comfortable,none,laptop,373
2,4,5.0,1.0,korean,glasses,"laptop, phone",yes,none,associate's degree (2-years of college),once a month,none,laptop,calibri,once a week,female,yes,yes,calibri,very comfortable,none,laptop,563
2,4,5.0,2.0,korean,glasses,"laptop, phone",yes,none,associate's degree (2-years of college),once a month,none,laptop,lato,once a week,female,yes,yes,lato,very comfortable,none,laptop,261
2,4,5.0,2.0,korean,glasses,"laptop, phone",yes,none,associate's degree (2-years of college),once a month,none,laptop,lato,once a week,female,yes,yes,lato,very comfortable,none,laptop,428
2,4,5.0,1.0,korean,glasses,"laptop, phone",yes,none,associate's degree (2-years of college),once a month,none,laptop,lato,once a week,female,yes,yes,lato,very comfortable,none,laptop,377
2,4,5.0,1.0,korean,glasses,"laptop, phone",yes,none,associate's degree (2-years of college),once a month,none,laptop,lato,once a week,female,yes,yes,lato,very comfortable,none,laptop,246
2,4,5.0,2.0,korean,glasses,"laptop, phone",yes,none,associate's degree (2-years of college),once a month,none,laptop,noto_sans,once a week,female,yes,yes,noto_sans,very comfortable,none,laptop,352
2,4,5.0,2.0,korean,glasses,"laptop, phone",yes,none,associate's degree (2-years of college),once a month,none,laptop,noto_sans,once a week,female,yes,yes,noto_sans,very comfortable,none,laptop,380
2,4,5.0,1.0,korean,glasses,"laptop, phone",yes,none,associate's degree (2-years of college),once a month,none,laptop,noto_sans,once a week,female,yes,yes,noto_sans,very comfortable,none,laptop,264
2,4,5.0,1.0,korean,glasses,"laptop, phone",yes,none,associate's degree (2-years of college),once a month,none,laptop,noto_sans,once a week,female,yes,yes,noto_sans,very comfortable,none,laptop,501
2,4,5.0,3.0,korean,glasses,"laptop, phone",yes,none,associate's degree (2-years of college),once a month,none,laptop,times,once a week,female,yes,yes,times,very comfortable,none,laptop,324
2,4,5.0,3.0,korean,glasses,"laptop, phone",yes,none,associate's degree (2-years of college),once a month,none,laptop,times,once a week,female,yes,yes,times,very comfortable,none,laptop,390
2,4,5.0,1.0,korean,glasses,"laptop, phone",yes,none,associate's degree (2-years of college),once a month,none,laptop,times,once a week,female,yes,yes,times,very comfortable,none,laptop,247
2,4,5.0,1.0,korean,glasses,"laptop, phone",yes,none,associate's degree (2-years of college),once a month,none,laptop,times,once a week,female,yes,yes,times,very comfortable,none,laptop,334
1,1,1.0,1.0,english,contact,"paper, laptop, phone, kindle or other e-reader",no,none,bachelor's degree (4-years of college),everyday,none,laptop,arial,2-3 times a week,female,yes,yes,arial,very comfortable,none,"paper, laptop, desktop, phone",182
1,1,1.0,1.0,english,contact,"paper, laptop, phone, kindle or other e-reader",no,none,bachelor's degree (4-years of college),everyday,none,laptop,arial,2-3 times a week,female,yes,yes,arial,very comfortable,none,"paper, laptop, desktop, phone",191
1,1,1.0,1.0,english,contact,"paper, laptop, phone, kindle or other e-reader",no,none,bachelor's degree (4-years of college),everyday,none,laptop,arial,2-3 times a week,female,yes,yes,arial,very comfortable,none,"paper, laptop, desktop, phone",96
1,1,1.0,1.0,english,contact,"paper, laptop, phone, kindle or other e-reader",no,none,bachelor's degree (4-years of college),everyday,none,laptop,arial,2-3 times a week,female,yes,yes,arial,very comfortable,none,"paper, laptop, desktop, phone",120
1,1,1.0,3.0,english,contact,"paper, laptop, phone, kindle or other e-reader",no,none,bachelor's degree (4-years of college),everyday,none,laptop,calibri,2-3 times a week,female,yes,yes,calibri,very comfortable,none,"paper, laptop, desktop, phone",138
1,1,1.0,3.0,english,contact,"paper, laptop, phone, kindle or other e-reader",no,none,bachelor's degree (4-years of college),everyday,none,laptop,calibri,2-3 times a week,female,yes,yes,calibri,very comfortable,none,"paper, laptop, desktop, phone",297
1,1,1.0,1.0,english,contact,"paper, laptop, phone, kindle or other e-reader",no,none,bachelor's degree (4-years of college),everyday,none,laptop,calibri,2-3 times a week,female,yes,yes,calibri,very comfortable,none,"paper, laptop, desktop, phone",192
1,1,1.0,1.0,english,contact,"paper, laptop, phone, kindle or other e-reader",no,none,bachelor's degree (4-years of college),everyday,none,laptop,calibri,2-3 times a week,female,yes,yes,calibri,very comfortable,none,"paper, laptop, desktop, phone",163
1,1,1.0,2.0,english,contact,"paper, laptop, phone, kindle or other e-reader",no,none,bachelor's degree (4-years of college),everyday,none,laptop,noto_sans,2-3 times a week,female,yes,yes,noto_sans,very comfortable,none,"paper, laptop, desktop, phone",124
1,1,1.0,2.0,english,contact,"paper, laptop, phone, kindle or other e-reader",no,none,bachelor's degree (4-years of college),everyday,none,laptop,noto_sans,2-3 times a week,female,yes,yes,noto_sans,very comfortable,none,"paper, laptop, desktop, phone",303
1,1,1.0,1.0,english,contact,"paper, laptop, phone, kindle or other e-reader",no,none,bachelor's degree (4-years of college),everyday,none,laptop,noto_sans,2-3 times a week,female,yes,yes,noto_sans,very comfortable,none,"paper, laptop, desktop, phone",128
1,1,1.0,1.0,english,contact,"paper, laptop, phone, kindle or other e-reader",no,none,bachelor's degree (4-years of college),everyday,none,laptop,noto_sans,2-3 times a week,female,yes,yes,noto_sans,very comfortable,none,"paper, laptop, desktop, phone",319
1,1,1.0,1.0,english,contact,"paper, laptop, phone, kindle or other e-reader",no,none,bachelor's degree (4-years of college),everyday,none,laptop,roboto,2-3 times a week,female,yes,yes,roboto,very comfortable,none,"paper, laptop, desktop, phone",99
1,1,1.0,1.0,english,contact,"paper, laptop, phone, kindle or other e-reader",no,none,bachelor's degree (4-years of college),everyday,none,laptop,roboto,2-3 times a week,female,yes,yes,roboto,very comfortable,none,"paper, laptop, desktop, phone",105
1,1,1.0,1.0,english,contact,"paper, laptop, phone, kindle or other e-reader",no,none,bachelor's degree (4-years of college),everyday,none,laptop,roboto,2-3 times a week,female,yes,yes,roboto,very comfortable,none,"paper, laptop, desktop, phone",127
1,1,1.0,1.0,english,contact,"paper, laptop, phone, kindle or other e-reader",no,none,bachelor's degree (4-years of college),everyday,none,laptop,roboto,2-3 times a week,female,yes,yes,roboto,very comfortable,none,"paper, laptop, desktop, phone",311
1,1,1.0,2.0,english,contact,"paper, laptop, phone, kindle or other e-reader",no,none,bachelor's degree (4-years of college),everyday,none,laptop,times,2-3 times a week,female,yes,yes,times,very comfortable,none,"paper, laptop, desktop, phone",103
1,1,1.0,2.0,english,contact,"paper, laptop, phone, kindle or other e-reader",no,none,bachelor's degree (4-years of college),everyday,none,laptop,times,2-3 times a week,female,yes,yes,times,very comfortable,none,"paper, laptop, desktop, phone",274
1,1,1.0,1.0,english,contact,"paper, laptop, phone, kindle or other e-reader",no,none,bachelor's degree (4-years of college),everyday,none,laptop,times,2-3 times a week,female,yes,yes,times,very comfortable,none,"paper, laptop, desktop, phone",127
1,1,1.0,1.0,english,contact,"paper, laptop, phone, kindle or other e-reader",no,none,bachelor's degree (4-years of college),everyday,none,laptop,times,2-3 times a week,female,yes,yes,times,very comfortable,none,"paper, laptop, desktop, phone",235
3,2,5.0,3.0,english,glasses,"laptop, tablet, phone, kindle or other e-reader",yes,none,some college,everyday,none,laptop,arial,everyday,none,maybe,yes,arial,very comfortable,none,laptop,414
3,2,5.0,3.0,english,glasses,"laptop, tablet, phone, kindle or other e-reader",yes,none,some college,everyday,none,laptop,arial,everyday,none,maybe,yes,arial,very comfortable,none,laptop,385
3,2,5.0,3.0,english,glasses,"laptop, tablet, phone, kindle or other e-reader",yes,none,some college,everyday,none,laptop,arial,everyday,none,maybe,yes,arial,very comfortable,none,laptop,212
3,2,5.0,3.0,english,glasses,"laptop, tablet, phone, kindle or other e-reader",yes,none,some college,everyday,none,laptop,arial,everyday,none,maybe,yes,arial,very comfortable,none,laptop,279
3,2,5.0,3.0,english,glasses,"laptop, tablet, phone, kindle or other e-reader",yes,none,some college,everyday,none,laptop,calibri,everyday,none,maybe,yes,calibri,very comfortable,none,laptop,228
3,2,5.0,3.0,english,glasses,"laptop, tablet, phone, kindle or other e-reader",yes,none,some college,everyday,none,laptop,calibri,everyday,none,maybe,yes,calibri,very comfortable,none,laptop,530
3,2,5.0,1.0,english,glasses,"laptop, tablet, phone, kindle or other e-reader",yes,none,some college,everyday,none,laptop,calibri,everyday,none,maybe,yes,calibri,very comfortable,none,laptop,262
3,2,5.0,1.0,english,glasses,"laptop, tablet, phone, kindle or other e-reader",yes,none,some college,everyday,none,laptop,calibri,everyday,none,maybe,yes,calibri,very comfortable,none,laptop,208
